Дата совершенной транзакции;Уникальный идентификатор клиента;Количество разных версий ОС (os_ver) за последние 30 дней до transdate — сколько разных ОС/версий использовал клиент;Количество разных моделей телефона (phone_model) за последние 30 дней — насколько часто клиент “менял устройство” по логам;Модель телефона из самой последней сессии (по времени) перед transdate;Версия ОС из самой последней сессии перед transdate;Количество уникальных логин-сессий (минутных тайм-слотов) за последние 7 дней до transdate;Количество уникальных логин-сессий за последние 30 дней до transdate;Среднее число логинов в день за последние 7 дней: logins_last_7_days / 7;Среднее число логинов в день за последние 30 дней: logins_last_30_days / 30;"Относительное изменение частоты логинов за 7 дней к средней частоте за 30 дней:
(freq7d?freq30d)/freq30d(freq_{7d} - freq_{30d}) / freq_{30d}(freq7d?freq30d)/freq30d — показывает, стал клиент заходить чаще или реже недавно";Доля логинов за 7 дней от логинов за 30 дней;Средний интервал (в секундах) между соседними сессиями за последние 30 дней;Стандартное отклонение интервалов между логинами за 30 дней (в секундах), измеряет разброс интервалов;Дисперсия интервалов между логинами за 30 дней (в секундах?), ещё одна мера разброса;Экспоненциально взвешенное среднее интервалов между логинами за 7 дней, где более свежие сессии имеют больший вес (коэффициент затухания 0.3);Показатель “взрывности” логинов: (std?mean)/(std+mean)(std - mean)/(std + mean)(std?mean)/(std+mean) для интервалов;Fano-factor интервалов: variance / mean;Z-скор среднего интервала за последние 7 дней относительно среднего за 30 дней: насколько сильно недавние интервалы отличаются от типичных, в единицах стандартного отклонения
'2025-04-26 00:00:00.000';453055831;1;2;Xiaomi M2102J20SG;Android/13;6;66;0.8571428571428571;02.фев;-0.6103896103896104;0.09090909090909091;42979.701492537315;73829.80875307483;5450840660.515604;99906.23956213599;0.26410612625350316;126823.60442782621;0.8067242691453151
'2025-03-24 00:00:00.000';2935616240;1;1;iPhone14,5;iOS/17.6;9;12;1.2857142857142858;0.4;2.2142857142857144;0.75;240415.0;361514.17244946037;130692496881.81818;32161.85973501721;0.2011850862065141;543612.0744621516;-0.5190322103519516
'2025-07-07 00:00:00.000';453024373;2;2;Samsung SM-A566E;Android/15;16;59;2.2857142857142856;1.9666666666666666;0.162227602905569;0.2711864406779661;41992.72727272727;70092.63309354283;4912977213.986014;89010.56658838814;0.2507009455025286;116995.90698356027;-0.17429402682623316
'2025-01-14 00:00:00.000';456088424;2;2;Xiaomi 2209116AG;Android/13;8;13;1.1428571428571428;0.43333333333333335;1.637362637362637;0.6153846153846154;134451.0;297535.80713128153;88527556525.26315;161807.31599800877;0.37752265680122904;658437.3230787659;-0.3295627347549762
'2025-04-29 00:00:00.000';2937630576;1;1;iPhone14,7;iOS/18.3.2;9;27;1.2857142857142858;0.9;0.42857142857142866;0.3333333333333333;101971.11111111111;155327.84636506828;24126739856.410255;69322.4713063424;0.20737252796252356;236603.67719364123;-0.4428768744364794
'2025-04-29 00:00:00.000';456064118;1;2;Vivo_v2201;Android/14;11;33;1.5714285714285714;01.янв;0.42857142857142844;0.3333333333333333;73239.375;105038.7153797543;11033131728.629032;91604.64207032698;0.1783693123031427;150644.80996225093;-0.19144726710810464
'2025-01-14 00:00:00.000';455148370;1;1;iPhone14,7;iOS/17.6.1;2;18;0.2857142857142857;0.6;-0.5238095238095238;0.1111111111111111;136565.7142857143;197781.02064079428;39117332125.71429;362820.0;0.18308929013030584;286435.96476840036;1.1439635865020839
'2025-07-07 00:00:00.000';2937782448;2;1;Realme RMX3771;Android/15;3;16;0.42857142857142855;0.5333333333333333;-0.19642857142857145;0.1875;128534.28571428571;131360.44597105435;17255566765.714287;143506.15384615384;0.010874249887413362;134248.74670460357;0.3840251448052342
'2025-04-29 00:00:00.000';456156194;1;1;Samsung_sm-s911b;Android/14;8;37;1.1428571428571428;1.2333333333333334;-0.07335907335907345;0.21621621621621623;62575.813953488374;54718.50937090745;2994115267.7740865;143692.13932487037;-0.0669879356467262;47847.80378565376;0.02513984086473636
'2025-04-29 00:00:00.000';2934295459;1;2;Xiaomi_23117ra68g;Android/15;14;68;2.0;2.2666666666666666;-0.11764705882352938;0.20588235294117646;36923.83561643836;57710.99006231484;3330558373.972603;6802.25352968809;0.21965649851187374;90200.7691879619;-0.04095988673710067
'2025-04-29 00:00:00.000';2933493153;1;1;Xiaomi M2006C3MG;Android/10;25;87;3.5714285714285716;02.сен;0.23152709359605922;0.28735632183908044;29824.329896907217;44785.166557206205;2005711143.556701;23434.23791304544;0.2005218822177717;67250.83683320889;-0.1447316242226691
'2025-04-29 00:00:00.000';456065880;1;2;Xiaomi_m2007j3sg;Android/12;3;9;0.42857142857142855;0.3;0.42857142857142855;0.3333333333333333;277155.0;318932.08963664976;1,02E+11;71561.53846153845;0.07008554683194929;367006.4685825621;-0.670816788124837
'2025-03-24 00:00:00.000';2937762710;2;1;iPhone16,1;iOS/18.3.2;27;104;3.857142857142857;3.466666666666667;0.11263736263736261;0.25961538461538464;25699.285714285714;29038.17641614724;843215689.5752896;34255.102084233346;0.060998273794742985;32810.860930137176;-0.12598988418164217
'2025-04-29 00:00:00.000';455852784;1;2;Xiaomi_21081111rg;Android/14;19;74;2.7142857142857144;2.466666666666667;0.10038610038610038;0.25675675675675674;34112.92682926829;39534.159802984475;1562949791.3279133;6934.003526571157;0.07361096306207486;45816.93617643297;-0.25074332877361294
'2025-07-07 00:00:00.000';2937708912;1;1;Xiaomi 2303CRA44A;Android/13;5;22;0.7142857142857143;0.7333333333333333;-0.025974025974025882;0.22727272727272727;98531.42857142857;138288.50401554405;19123710342.857143;97848.39802399435;0.16787892391412035;194087.4157629183;0.19798154317653185
'2025-04-29 00:00:00.000';2095314234;2;2;iPhone16,1;iOS/17.3.1;7;46;1.0;1.5333333333333334;-0.3478260869565218;0.15217391304347827;45797.142857142855;85965.35730293453;7390042656.221198;97850.72972196729;0.3048531592599683;161364.70956874537;0.5587466701684667
'2025-01-14 00:00:00.000';2937769334;3;3;Meizu M10;Android/9;51;85;7.285714285714286;2.8333333333333335;1.5714285714285714;0.6;29204.285714285714;74437.83965009198;5540991971.772805;73363.9124255954;0.43643985277971986;189732.15184860167;-0.23328304254816262
'2025-07-07 00:00:00.000';2934295459;2;2;Xiaomi 23117RA68G;Android/15;0;4;0.0;0.13333333333333333;-1.0;0.0;41975.0;78586.66420525235;6175863790.909091;-1.0;0.3036758363166103;147131.95451838215;-1.0
'2025-07-07 00:00:00.000';465356982;1;1;OPPO CPH2477;Android/12;4;12;0.5714285714285714;0.4;0.42857142857142844;0.3333333333333333;181268.0;316997.160942672;100487200045.71428;63105.75539568346;0.2724034742583344;554357.0847900031;-0.195989136985475
'2025-04-29 00:00:00.000';2096271121;1;1;Samsung SM-A315F;Android/10;1;16;0.14285714285714285;0.5333333333333333;-0.7321428571428572;0.0625;150552.0;188425.76602698778;35504269302.85714;-1.0;0.11172935166482999;235827.28427956547;-1.0
'2025-01-14 00:00:00.000';453055831;1;1;Xiaomi M2102J20SG;Android/13;25;63;3.5714285714285716;02.янв;0.7006802721088435;0.3968253968253968;41759.10447761194;100917.4399699823;10184329690.09498;5401.145936009558;0.41463252226506997;243882.85662483601;-0.22656247011827513
'2025-01-14 00:00:00.000';2933493153;1;1;Xiaomi M2006C3MG;Android/10;12;62;1.7142857142857142;2.066666666666667;-0.17050691244239644;0.1935483870967742;39424.34782608696;51855.465747375536;2688989327.877238;21164.808272805112;0.13618693372203203;68206.31097663821;0.16737461350424124
'2025-01-14 00:00:00.000';501247811;2;2;iPhone14,5;iOS/18.1.1;8;70;1.1428571428571428;2.3333333333333335;-0.5102040816326531;0.11428571428571428;36832.98701298701;48674.83028016082;2369239102.8024607;49755.03752470665;0.13848842880150045;64323.838356283355;0.8147628112964531
'2025-01-14 00:00:00.000';2934704401;2;2;iPhone14,5;iOS/17.6.1;9;62;1.2857142857142858;2.066666666666667;-0.37788018433179726;0.14516129032258066;39970.98591549296;49469.19697159116;2447201449.0140843;31330.701205906124;0.10619623920144983;61224.44550624749;0.506002029887042
'2025-04-29 00:00:00.000';452910230;1;1;iPhone14,2;iOS/18.1;0;35;0.0;1.1666666666666667;-1.0;0.0;34236.31578947369;50231.34046029553;2523187564.4381223;-1.0;0.18936271445161051;73699.15559704887;-1.0
'2025-07-07 00:00:00.000';451004861;1;1;Oppo_cph2481;Android/14;7;23;1.0;0.7666666666666667;0.30434782608695643;0.30434782608695654;99867.85714285714;143059.0120494736;20465880928.57143;40580.94092593501;0.1777948855563648;204929.60912634555;-0.09959426490328242
'2025-03-24 00:00:00.000';489806908;2;1;iPhone14,8;iOS/18.3.1;0;2;0.0;0.06666666666666667;-1.0;0.0;1419300.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
'2025-01-14 00:00:00.000';454360696;2;2;OPPO CPH2069;Android/11;9;13;1.2857142857142858;0.43333333333333335;1.9670329670329672;0.6923076923076923;217089.23076923078;345982.5867116614;119703950307.6923;10784.940126121674;0.22891104108012764;551404.3689939621;-0.5074727385501477
'2025-07-07 00:00:00.000';451099995;1;1;iPhone14,7;iOS/18.5;15;32;2.142857142857143;1.0666666666666667;1.0089285714285714;0.46875;62761.333333333336;87260.21819821447;7614345680;51591.51871919438;0.1633024363151537;121322.24214484502;-0.27304102074897835
'2025-07-07 00:00:00.000';456000634;1;1;Samsung SM-A536E;Android/14;8;14;1.1428571428571428;0.4666666666666667;1.4489795918367345;0.5714285714285714;198535.7142857143;169579.6909426945;28757271580.21978;64035.067645294024;-0.07866017811738447;144846.84372120054;-0.8621231151905792
'2025-01-14 00:00:00.000';2096229005;1;1;Samsung SM-S918B;Android/14;21;88;3.0;2.933333333333333;0.0227272727272728;0.23863636363636365;30040.625;37055.35051393424;1373099001.7105262;6522.691604450425;0.10454763434324679;45708.07037838015;-0.19653369618677477
'2025-07-07 00:00:00.000';456326660;1;1;iPhone14,5;iOS/16.6.1;12;65;1.7142857142857142;2.1666666666666665;-0.20879120879120877;0.18461538461538463;40441.846153846156;84275.77763828977;7102406696.538462;15849.594439792261;0.3514654156456721;175620.23923240206;0.10715868037007628
'2025-03-24 00:00:00.000';2933493153;1;2;Xiaomi M2006C3MG;Android/10;22;96;3.142857142857143;03.фев;-0.017857142857142932;0.22916666666666666;26873.88888888889;32734.09876746846;1071521222.1183801;72030.86151390191;0.09831249315719118;39872.20556535845;-0.04677177022369429
'2025-03-24 00:00:00.000';456065880;1;2;Xiaomi_m2007j3sg;Android/12;0;26;0.0;0.8666666666666667;-1.0;0.0;60916.36363636364;77526.62936929244;6010378261.363636;-1.0;0.11997910022250231;98666.07102883236;-1.0
'2025-03-24 00:00:00.000';454966600;1;1;Xiaomi 2201117SG;Android/13;2;30;0.2857142857142857;1.0;-0.7142857142857143;0.06666666666666667;82450.28571428571;113823.97073824937;12955896314.62185;225600.0;0.15984615400415866;157135.8571093108;1.257641192424245
'2025-01-14 00:00:00.000';2937708912;2;2;Xiaomi 2303CRA44A;Android/13;2;31;0.2857142857142857;1.0333333333333334;-0.7235023041474655;0.06451612903225806;71798.91891891892;103223.00733481487;10654989243.243244;72000.0;0.1795437239694165;148400.41331646944;0.0019480257965053458
'2025-07-07 00:00:00.000';2938118136;1;1;Samsung SM-A155F;Android/14;5;9;0.7142857142857143;0.3;1.3809523809523812;0.5555555555555556;294826.6666666667;469293.0692008992;2,20E+11;100861.14326040931;0.22832338224603888;747001.5765195369;-0.5432781419525344
'2025-07-07 00:00:00.000';452171932;1;1;iPhone14,7;iOS/18.4.1;21;44;3.0;1.4666666666666666;1.0454545454545456;0.4772727272727273;38497.67441860465;47519.71685207096;2258123489.700997;74932.05391707046;0.10488625962947608;58656.101278931295;-0.24233465983084415
'2025-02-28 00:00:00.000';455708444;1;1;Samsung SM-G780G;Android/12;6;21;0.8571428571428571;0.7;0.22448979591836735;0.2857142857142857;107105.45454545454;115885.58481895481;13429468768.83117;8509.769139007789;0.039374363644952934;125385.47944009546;-0.6088199378350505
'2025-02-28 00:00:00.000';456156194;1;2;Samsung_sm-s911b;Android/14;9;44;1.2857142857142858;1.4666666666666666;-0.12337662337662325;0.20454545454545456;62247.391304347824;62334.20467964181;3885553073.0434785;39099.02121958222;0.0006968394858671;62421.13912928078;-0.06757752546931237
'2025-08-01 00:00:00.000';456175450;2;2;iPhone15,2;iOS/18.5;9;20;1.2857142857142858;0.6666666666666666;0.9285714285714288;0.45;107479.09090909091;133130.6632744542;17723773503.896103;71041.31594633925;0.10661069187492458;164904.38609019693;-0.5656404697229557
'2025-08-01 00:00:00.000';456326660;1;1;iPhone14,5;iOS/16.6.1;9;73;1.2857142857142858;2.433333333333333;-0.471624266144814;0.1232876712328767;36025.5;46902.02294900361;2199799756.708861;32928.517467231024;0.13115697373105115;61062.296337562584;0.6007096971197602
'2025-08-01 00:00:00.000';452718092;2;2;Xiaomi_poco_f2_pro;Android/12;13;116;1.8571428571428572;3.8666666666666667;-0.5197044334975369;0.11206896551724138;20246.190476190477;28072.788300620025;788081442.9714285;13484.461357868146;0.1619777160560713;38924.92485923277;-0.042075994145704045
'2025-08-01 00:00:00.000';2937708912;1;1;Xiaomi 2303CRA44A;Android/13;8;16;1.1428571428571428;0.5333333333333333;1.1428571428571428;0.5;150438.94736842104;319044.9398142096;101789673621.05263;12320.402265975568;0.3591305198088733;676617.8267106083;-0.4302898663467971
'2025-08-01 00:00:00.000';2937859498;1;1;iPhone15,4;iOS/17.5.1;0;11;0.0;0.36666666666666664;-1.0;0.0;162905.0;297777.1710066561;88671243572.72728;-1.0;0.29276620519509405;544312.596744896;-1.0
'2024-12-26 00:00:00.000';455852784;2;2;Xiaomi 21081111RG;Android/14;22;82;3.142857142857143;2.7333333333333334;0.1498257839721254;0.2682926829268293;31523.736263736264;33799.69334668098;1142419270.3296704;36005.040360472995;0.034841359318062565;36239.97043915975;-0.16012889930077318
'2024-12-26 00:00:00.000';2095314234;1;1;iPhone16,1;iOS/17.3.1;0;40;0.0;1.3333333333333333;-1.0;0.0;47675.12195121951;63286.20130494289;4005143275.609756;-1.0;0.1406893762224163;84009.08297010252;-1.0
'2024-12-26 00:00:00.000';2937833270;1;1;iPhone16,1;iOS/17.5.1;15;38;2.142857142857143;1.2666666666666666;0.6917293233082707;0.39473684210526316;59677.02127659575;117305.04151504897;13760472764.847364;35492.39635075311;0.32561503312511864;230582.43307870955;-0.2333709817719572
'2025-02-28 00:00:00.000';2938150265;1;1;iPhone13,2;iOS/17.7;8;33;1.1428571428571428;01.янв;0.03896103896103882;0.24242424242424243;71095.38461538461;96381.66078685503;9289424536.032389;38572.860076498735;0.15098353395678113;130661.42881548198;-0.17434806483691384
'2024-12-26 00:00:00.000';2938167961;2;1;iPhone14,7;iOS/18.1.1;14;29;2.0;0.9666666666666667;1.0689655172413792;0.4827586206896552;89419.35483870968;175803.8507340019;30906993932.903225;25214.5986433295;0.32570489338878644;345640.9855411255;-0.35289837532693435
'2025-02-28 00:00:00.000';455896453;3;2;iPhone15,3;iOS/18.3.1;3;21;0.42857142857142855;0.7;-0.3877551020408163;0.14285714285714285;101640.0;122895.35315091029;15103267826.086956;20552.30769230769;0.09466372601300144;148595.7086391869;-0.6053931096047216
'2025-08-02 00:00:00.000';452139692;1;2;Samsung_sm-a315f;Android/12;5;24;0.7142857142857143;0.8;-0.10714285714285718;0.20833333333333334;103682.30769230769;157658.43366741133;24856181706.46154;127914.79181369088;0.2065354437056904;239734.0709296891;-0.3606994333856712
'2024-12-26 00:00:00.000';2095448725;1;1;Xiaomi M2101K7AG;Android/12;4;18;0.5714285714285714;0.6;-0.04761904761904764;0.2222222222222222;150420.0;208037.56199302088;43279627200;91093.81294964028;0.16073747104864447;287725.2173913043;-0.31734653765176696
'2025-02-28 00:00:00.000';2937607295;2;2;Xiaomi Redmi Note 8 Pro;Android/11;38;210;5.428571428571429;7.0;-0.22448979591836732;0.18095238095238095;12764.66960352423;19516.99158167582;380912960.39920473;14733.739585054662;0.20916897489920003;29841.19230896799;0.14577349763662759
'2025-02-28 00:00:00.000';453660874;1;1;iPhone17,1;iOS/18.2.1;5;40;0.7142857142857143;1.3333333333333333;-0.46428571428571425;0.125;65838.57142857143;81737.7185992602;6681054641.811847;251285.84333098092;0.10773510546775722;101476.30024233065;0.28954109531071215
'2025-02-28 00:00:00.000';2684693378;1;1;iPhone12,1;iOS/16.1;1;6;0.14285714285714285;0.2;-0.2857142857142858;0.16666666666666666;416772.0;393710.28348266444;1,55E+11;-1.0;-0.02845431292864137;371924.6670121793;-1.0
'2025-02-28 00:00:00.000';2938139457;1;1;Samsung SM-A556E;Android/14;2;4;0.2857142857142857;0.13333333333333333;1.1428571428571428;0.5;766460.0;790404.5893085388;6,25E+11;92400.0;0.015380007659608662;815097.2194243666;-0.8528037528092804
'2025-08-02 00:00:00.000';2933083574;1;1;Xiaomi 2209116AG;Android/11;11;14;1.5714285714285714;0.4666666666666667;2.36734693877551;0.7857142857142857;159872.3076923077;276992.6384747991;76724921769.23077;51028.506941394655;0.2680927637020602;479913.76916192734;-0.4922380191873313
'2024-12-26 00:00:00.000';2937920677;2;2;iPhone14,3;iOS/18.1.1;1;23;0.14285714285714285;0.7666666666666667;-0.8136645962732919;0.043478260869565216;102475.55555555556;185694.2869203891;34482368194.871796;-1.0;0.28878362374709743;336493.5960379127;-1.0
'2025-02-28 00:00:00.000';2937764287;3;4;Xiaomi_redmi_note_8;Android/9;29;77;4.142857142857143;2.566666666666667;0.614100185528757;0.37662337662337664;33500.25;73758.95922367326;5440384065.759494;3819.102452996675;0.37534035086646644;162398.31242332503;-0.19042093527117065
'2025-02-28 00:00:00.000';2112688594;1;1;iPhone17,3;iOS/18.2.1;5;33;0.7142857142857143;01.янв;-0.3506493506493507;0.15151515151515152;64346.84210526316;100177.42749216197;10035516978.947369;116791.88426252645;0.21778297800423463;155959.74333177926;-0.1670719894117133
'2025-08-01 00:00:00.000';2939063123;1;1;iPhone13,2;iOS/18.5;2;8;0.2857142857142857;0.26666666666666666;0.07142857142857138;0.25;310646.6666666667;632351.2823581526;4,00E+11;1200.0;0.3411509176919946;1287212.0875807456;-0.4893588030891374
'2025-08-02 00:00:00.000';2684693378;1;1;iPhone12,1;iOS/16.1;2;6;0.2857142857142857;0.2;0.42857142857142844;0.3333333333333333;332895.0;634945.9614126903;403156373914.2857;120.0;0.31208739189113005;1211061.6678360614;-0.5240997190683903
'2024-12-26 00:00:00.000';456112296;2;1;iPhone15,4;iOS/18.2;33;163;4.714285714285714;5.433333333333334;-0.13234005258545137;0.20245398773006135;16051.0;25309.611950699127;640576457.094972;5122.784883394843;0.2238509420928098;39908.81920721276;0.044335922738989425
'2025-02-28 00:00:00.000';2685248091;1;2;Oppo_cph2179;Android/10;8;20;1.1428571428571428;0.6666666666666666;0.7142857142857143;0.4;124731.81818181818;196567.5877616693;38638816558.44156;2351.891036569698;0.2235789056904952;309775.1409517563;-0.37880298811353363
'2025-08-01 00:00:00.000';2939106807;1;1;iPhone14,7;iOS/18.5;6;65;0.8571428571428571;2.1666666666666665;-0.6043956043956044;0.09230769230769231;25465.3125;35703.364874936604;1274730263.392857;108786.20167005825;0.16737410083566018;50057.51503708651;1.1662398669104135
'2025-08-01 00:00:00.000';456003910;1;1;HUAWEI STK-LX1;Android/10;2;18;0.2857142857142857;0.6;-0.5238095238095238;0.1111111111111111;146516.84210526315;156930.4590876917;24627168989.473682;344040.0;0.03431771164709351;168084.21909462538;1.2586667944708059
'2025-08-01 00:00:00.000';454726005;1;1;Huawei_vog-l29;Android/10;4;24;0.5714285714285714;0.8;-0.2857142857142858;0.16666666666666666;103571.53846153847;281975.02971280715;79509917381.53847;5933.956834532375;0.4627287751413571;767681.1464093938;-0.34872427732941313
'2025-02-28 00:00:00.000';454192001;1;1;iPhone13,2;iOS/18.1.1;25;72;3.5714285714285716;02.апр;0.48809523809523825;0.3472222222222222;34003.57142857143;50125.821656405555;2512597996.7297764;18062.69314574527;0.19163635486529004;73892.17929674797;-0.2639571979341437
'2025-02-28 00:00:00.000';452951313;1;1;iPhone10,5;iOS/16.7.10;9;52;1.2857142857142858;1.7333333333333334;-0.2582417582417582;0.17307692307692307;46193.793103448275;87481.06828432635;7652937308.166969;20863.34214387806;0.30886342242846;165670.25121813806;-0.14584633399743496
'2025-02-28 00:00:00.000';2937630576;1;1;iPhone14,7;iOS/17.3;1;18;0.14285714285714285;0.6;-0.7619047619047619;0.05555555555555555;144858.94736842104;224377.7244314877;50345363221.052635;-1.0;0.21535991177538916;347547.48764678533;-1.0
'2025-02-28 00:00:00.000';2937932020;2;2;OPPO CPH2477;Android/12;15;68;2.142857142857143;2.2666666666666666;-0.0546218487394958;0.22058823529411764;34802.1686746988;97998.48873956932;9603703795.239494;3777.4787962567007;0.47587354833441287;275951.30306409305;-0.20372789493328755
'2024-12-26 00:00:00.000';472228959;1;1;iPhone14,5;iOS/17.3.1;1;22;0.14285714285714285;0.7333333333333333;-0.8051948051948051;0.045454545454545456;98194.28571428571;98264.84603211;9655979965.714285;-1.0;0.0003591602853838;98335.45705307262;-1.0
'2025-02-28 00:00:00.000';2938642666;1;1;Samsung SM-A336B;Android/14;2;4;0.2857142857142857;0.13333333333333333;1.1428571428571428;0.5;364920.0;229273.0956741327;52566152400;235500.0;-0.22828758077703878;144048.4281486353;-0.5644796639547515
'2025-08-01 00:00:00.000';2935051859;1;1;iPhone12,1;iOS/18.5;0;8;0.0;0.26666666666666666;-1.0;0.0;149215.7142857143;205390.822831247;42185390103.2967;-1.0;0.1584153213932552;282714.1250185033;-1.0
'2024-12-26 00:00:00.000';2684118024;2;2;TECNO LG7n;Android/12;5;66;0.7142857142857143;02.фев;-0.6753246753246753;0.07575757575757576;39457.5;62686.765315931305;3929630545.7746477;177397.81227946366;0.22741624548459372;99591.47299688647;1.0699626892848162
'2025-02-28 00:00:00.000';456445886;2;1;iPhone14,5;iOS/18.3.1;1;2;0.14285714285714285;0.06666666666666667;1.1428571428571428;0.5;973980.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
'2025-02-28 00:00:00.000';451004861;1;2;Oppo_cph2481;Android/14;1;10;0.14285714285714285;0.3333333333333333;-0.5714285714285714;0.1;242080.0;305098.8023575314;93085279200;-1.0;0.11517040149584294;384522.7990746861;-1.0
'2025-02-28 00:00:00.000';456591642;1;1;iPhone14,7;iOS/16.1.2;11;86;1.5714285714285714;2.8666666666666667;-0.45182724252491696;0.12790697674418605;31633.333333333332;36380.47791101304;1323539173.0337079;10956.607831251582;0.06979677349097699;41840.016007388025;0.2762104085395962
'2025-02-28 00:00:00.000';2937769334;3;3;Xiaomi_23078pnd5g;Android/15;19;94;2.7142857142857144;3.1333333333333333;-0.13373860182370817;0.20212765957446807;28229.70297029703;46640.70785173496;2175355628.910891;63726.01859440229;0.24590495336269952;77059.10441919192;0.01780198174398174
'2025-06-12 00:00:00.000';2938774348;1;1;Honor_ver-n49;Android/15;7;27;1.0;0.9;0.11111111111111108;0.25925925925925924;87103.84615384616;94247.39886392295;8882572192.615385;12911.387781692854;0.039390701229411774;101976.80796926745;-0.1837063554278498
'2025-06-12 00:00:00.000';455296083;1;1;iPhone14,7;iOS/17.6.1;8;45;1.1428571428571428;01.май;-0.23809523809523814;0.17777777777777778;56726.086956521736;62695.179594190704;3930685544.347826;6377.9988363455095;0.04998349799894462;69292.37948953782;-0.08928143382284802
'2025-05-24 00:00:00.000';453660874;2;1;iPhone17,1;iOS/18.4.1;9;42;1.2857142857142858;01.апр;-0.08163265306122436;0.21428571428571427;62006.666666666664;63493.55314446571;4031431290.909091;57841.115521789376;0.011847680267307013;65016.0943593553;0.11474918275176715
'2025-08-28 00:00:00.000';2095314234;1;1;iPhone16,1;iOS/18.5;20;39;2.857142857142857;01.мар;1.1978021978021978;0.5128205128205128;64075.26315789474;128636.08383125783;16547242063.44239;21203.899481121967;0.33501307360483096;258246.9622117127;-0.34792153045178037
'2025-06-12 00:00:00.000';2112406217;1;1;iPhone14,5;iOS/18.4.1;0;1;0.0;0.03333333333333333;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
'2025-08-28 00:00:00.000';452910230;2;2;iPhone14,2;iOS/18.5;11;50;1.5714285714285714;1.6666666666666667;-0.057142857142857204;0.22;55174.61538461538;92250.47362568333;8510149884.162896;14333.523118906667;0.2514894750274014;154240.31186877697;-0.018001158361023888
'2025-04-13 00:00:00.000';2933725046;2;2;iPhone12,1;iOS/17.6.1;7;53;1.0;1.7666666666666666;-0.43396226415094336;0.1320754716981132;31938.352941176472;71997.66128554617;5183663230.588235;4213.0164690059055;0.38542278768729404;162302.14626707332;-0.40818482734627803
'2025-06-12 00:00:00.000';452154710;1;1;Samsung_sm-a135f;Android/14;0;23;0.0;0.7666666666666667;-1.0;0.0;81743.47826086957;94134.36405714274;8861278496.442688;-1.0;0.07045165913434778;108403.49205796597;-1.0
'2025-06-12 00:00:00.000';497566784;1;1;Honor_lly-lx1;Android/14;9;32;1.2857142857142858;1.0666666666666667;0.20535714285714296;0.28125;80863.125;114892.80536832246;13200356725.403225;82342.29137493712;0.1738372896509152;163243.21778812315;-0.13654575627870807
'2025-06-12 00:00:00.000';2934079753;1;1;Vivo V2254;Android/13;14;23;2.0;0.7666666666666667;1.608695652173913;0.6086956521739131;118542.5;195496.81846071273;38219006028.26087;1709.7363986175724;0.24504676305473497;322407.62619533815;-0.40883313371741065
'2024-12-23 00:00:00.000';456112296;2;1;iPhone15,4;iOS/18.2;43;161;6.142857142857143;5.366666666666666;0.14463176574977832;0.2670807453416149;16848.837209302324;26941.66878217951;725853516.7686659;1078.7871677309533;0.23047990299176838;43080.33294831282;-0.13007922869776672
'2025-05-24 00:00:00.000';2937764287;1;1;TECNO KL4;Android/14;20;65;2.857142857142857;2.1666666666666665;0.3186813186813188;0.3076923076923077;40577.74647887324;65663.84241394483;4311740200.56338;4913.091360348877;0.2361231246304093;106258.73969635754;-0.16637946392253367
'2025-05-24 00:00:00.000';454192001;2;2;iPhone13,2;iOS/18.1.1;19;114;2.7142857142857144;03.авг;-0.28571428571428564;0.16666666666666666;24691.55172413793;36044.12466392554;1299178922.7886057;64053.62486329483;0.18691770002282806;52616.333606873166;0.16826917005419628
'2025-04-13 00:00:00.000';2937769334;1;2;Xiaomi 23078PND5G;Android/15;30;88;4.285714285714286;2.933333333333333;0.4610389610389611;0.3409090909090909;25476.330275229357;47241.74849879333;2231782801.223242;8119.013752498682;0.29931233869918056;87602.20868204103;-0.25044590992064286
'2025-05-24 00:00:00.000';2095314234;2;2;iPhone16,1;iOS/17.3.1;8;54;1.1428571428571428;01.авг;-0.3650793650793651;0.14814814814814814;48167.142857142855;95403.18671472497;9101768035.324675;10140.486550408574;0.3290097891287273;188962.1741177232;-0.0007636761974733
'2025-06-12 00:00:00.000';452171932;1;1;iPhone14,7;iOS/18.4.1;0;47;0.0;1.5666666666666667;-1.0;0.0;32743.125;45540.32745819907;2073921425;-1.0;0.16347263765650064;63339.14142281777;-1.0
'2024-12-23 00:00:00.000';2685248091;1;1;OPPO CPH2179;Android/10;1;11;0.14285714285714285;0.36666666666666664;-0.6103896103896104;0.09090909090909091;190152.0;292127.31991376635;85338371040;-1.0;0.21144452126207688;448790.28903193236;-1.0
'2024-12-23 00:00:00.000';456508483;1;1;iPhone15,3;iOS/17.5.1;8;57;1.1428571428571428;01.сен;-0.39849624060150374;0.14035087719298245;44930.32258064516;54060.03241593801;2922487104.8122687;36307.5245596212;0.09222827653873936;65044.872526047744;0.5985614029781158
'2025-02-25 00:00:00.000';456064118;1;1;Vivo V2201;Android/14;5;17;0.7142857142857143;0.5666666666666667;0.26050420168067234;0.29411764705882354;129007.5;194476.10470183735;37820955300;20431.122088920256;0.20238616038108437;293168.6553107377;-0.19726073832472008
